"","baseMean","log2FoldChange","lfcSE","pvalue","padj","symbol","entrezid"
"8140",1401.88221820119,2.46561882447615,0.361303341068067,1.96474617384702e-14,1.99114211157392e-12,"SLC7A5","8140"
"11065",929.85804038509,2.4962700033625,0.370138082482813,2.03078926508147e-14,2.04916307271792e-12,"UBE2C","11065"
"100131825",100.587911188466,-2.7623068778455,0.415508112417751,2.07604146964267e-14,2.08579528516815e-12,"CADM3-AS1","100131825"
"5967",15177.9378049433,6.14293162493132,1.7561601908999,2.22205873459081e-14,2.22291704053979e-12,"REG1A","5967"
"10050",774.626934005556,-2.46840583039657,0.366757482092956,2.24737183842708e-14,2.23863205905542e-12,"SLC17A4","10050"
"1811",19073.8104643428,-3.33387169052568,0.541121765645407,2.6176722872331e-14,2.57575048109962e-12,"SLC26A3","1811"
"55165",550.918888141,1.95860958125753,0.279624803722865,2.61895775889403e-14,2.57575048109962e-12,"CEP55","55165"
"59353",125.245256741107,-3.51029858742767,0.568901499777338,2.61344170932049e-14,2.57575048109962e-12,"TMEM35A","59353"
"4653",67.4556513509004,-4.20722837020211,0.703496038480326,2.72168588515028e-14,2.66553681920033e-12,"MYOC","4653"
"253152",46.3040304988623,3.02903213418654,0.443447985152545,2.7555994759978e-14,2.68745891991769e-12,"EPHX4","253152"
"286467",122.025230203833,3.07196311296815,0.45963138261319,2.81114084019385e-14,2.73020341016994e-12,"FIRRE","286467"
"10974",400.54940560631,-1.88009181732049,0.267913960924669,2.89750325751996e-14,2.80240263193082e-12,"ADIRF","10974"
"5333",1016.87305125248,-1.5384451536811,0.215662834321199,3.06096201436974e-14,2.93613018901005e-12,"PLCD1","5333"
"23213",6248.54154072477,2.48034581877486,0.372031957056047,3.04912178147355e-14,2.93613018901005e-12,"SULF1","23213"
"7098",428.790894551085,-1.41892512170403,0.196935579829466,3.07586743975685e-14,2.93833582595461e-12,"TLR3","7098"
"5802",1041.66941385673,-1.01703320708073,0.138865976504105,3.24543915436086e-14,3.08767107138765e-12,"PTPRS","5802"
"79154",1060.66301278094,-1.9640757143628,0.281953757219048,3.26689049049472e-14,3.09544513995697e-12,"DHRS11","79154"
"643236",298.306992890849,-2.77935294153691,0.424038952763346,3.31893390107188e-14,3.13202551822204e-12,"TMEM72","643236"
"4323",6190.3139188263,1.6195109534934,0.228597066459741,3.38803811586506e-14,3.18434598559268e-12,"MMP14","4323"
"899",546.531999726332,1.77208609520418,0.25237216369029,3.58217463225504e-14,3.3532894981218e-12,"CCNF","899"
"11156",1216.78463099033,2.33063717628626,0.342874553421667,3.62922343115873e-14,3.38374275827515e-12,"PTP4A3","11156"
"283316",1618.2332430647,-1.82350040478188,0.259893583141287,3.83455514697768e-14,3.56094206856186e-12,"CD163L1","283316"
"9211",25.5535144570995,-3.52433259548086,0.534255671334708,3.91280828002079e-14,3.61919238884939e-12,"LGI1","9211"
"2921",878.912053035383,3.25085092611535,0.538700265441599,4.24255663358426e-14,3.90868587241958e-12,"CXCL3","2921"
"23505",2728.83107261237,-0.788151094479793,0.107276405150378,4.28595821736238e-14,3.93312598773621e-12,"TMEM131","23505"
"60681",1479.33478595447,1.862559487308,0.268386509445645,4.36852675350451e-14,3.99317608225241e-12,"FKBP10","60681"
"23302",540.673010636305,-1.9750760483136,0.28435526182361,4.44931309088722e-14,4.05113432951133e-12,"WSCD1","23302"
"3248",1691.46228961027,-1.60595045155941,0.22817611315892,4.6481437589734e-14,4.2157036139265e-12,"HPGD","3248"
"84848",20.9820061264891,1.96311267917332,0.27233220318465,4.74019368910389e-14,4.28252615113654e-12,"MIR503HG","84848"
"5126",59.6275445538937,-3.00222907025776,0.45688587200717,5.13958128252168e-14,4.62542471483775e-12,"PCSK2","5126"
"10178",143.176283514971,-2.20838573350799,0.323783247447658,5.22433203796398e-14,4.68361367203471e-12,"TENM1","10178"
"11155",175.561798391177,-2.6781221899797,0.410954458723234,5.26933949971582e-14,4.70586338693011e-12,"LDB3","11155"
"1282",15134.4463181412,1.88578918587972,0.274043562882997,5.41317780805672e-14,4.81586876061046e-12,"COL4A1","1282"
"957",3565.66776016014,-1.63152236182956,0.23179628885687,5.46350494320458e-14,4.84216109205914e-12,"ENTPD5","957"
"127534",54.4353264829656,2.51637820027993,0.369056089249404,5.54716735784774e-14,4.87920467713483e-12,"GJB4","127534"
"101926915",53.9259184204582,-1.90822703849385,0.271082700597031,5.53714709437701e-14,4.87920467713483e-12,"LOC101926915","101926915"
"102724153",89.6700168268855,-1.13360074557149,0.156170095137627,5.72698101122372e-14,5.0184285861133e-12,"FLVCR2-AS1","102724153"
"124222",531.540032738225,1.78539914169946,0.257099713291639,5.91388816015094e-14,5.16280221441791e-12,"PAQR4","124222"
"220972",1267.99510257818,-0.852731501996855,0.116838140755187,6.20201981202753e-14,5.39413730591604e-12,"MARCHF8","220972"
"1589",35.3943158366074,-1.88423054921232,0.266252371435742,6.30812194135568e-14,5.46602283758586e-12,"CYP21A2","1589"
"1894",2073.79615299373,1.97362486170595,0.288550934465658,6.34332686918884e-14,5.47617059236751e-12,"ECT2","1894"
"345557",42.4618682767576,-2.65180950609723,0.387902239254344,6.47352965246388e-14,5.56795212801773e-12,"PLCXD3","345557"
"84069",74.845223491334,1.85666379641764,0.263186185508253,7.04167370651422e-14,6.03435192739485e-12,"PLEKHN1","84069"
"54577",110.318487488398,-2.45754743169127,0.364887735379896,7.85380897361635e-14,6.70565689985434e-12,"UGT1A7","54577"
"2168",9090.35244406697,-3.08269742469697,0.512708856672932,8.01336259039082e-14,6.8169149131175e-12,"FABP1","2168"
"23154",406.689387121496,0.67285847907102,0.0917864353678424,8.40152630821635e-14,7.10710876215984e-12,"NCDN","23154"
"4982",322.947010992173,2.36065893090359,0.354743347136447,8.44596133303993e-14,7.10710876215984e-12,"TNFRSF11B","4982"
"55738",2055.09205190434,0.943447219741327,0.131022248275325,8.43495757347148e-14,7.10710876215984e-12,"ARFGAP1","55738"
"131578",171.728068755635,2.55477731891166,0.377845331654682,8.50213153767165e-14,7.12863971264707e-12,"LRRC15","131578"
"2694",28.7267639581331,2.72780217220838,0.395713298338585,8.81737780483568e-14,7.36646090512239e-12,"CBLIF","2694"
"2878",670.507011472696,-1.8143199392559,0.264049606138937,8.9053672596652e-14,7.41340019484057e-12,"GPX3","2878"
"9816",848.878365336509,1.42389159226951,0.202539257718163,9.62606026916804e-14,7.98483412149601e-12,"URB2","9816"
"699",705.448373113868,1.69316124192955,0.246492194321191,1.01069412019115e-13,8.35399618706935e-12,"BUB1","699"
"29128",824.831060245211,1.68967208130536,0.245050114855949,1.01722110324674e-13,8.37823558147638e-12,"UHRF1","29128"
"56159",69.9018450637522,-1.86552587675062,0.268425583046901,1.03349315174912e-13,8.48228587116911e-12,"TEX11","56159"
"3833",701.754284621745,1.68003020406659,0.243739131986055,1.06390173555966e-13,8.7012230014597e-12,"KIFC1","3833"
"51059",130.192654263571,-2.48723963163454,0.376136815256915,1.0838090147788e-13,8.83304347044722e-12,"FAM135B","51059"
"80157",454.692717801798,-3.13329367690267,0.505288673099543,1.21287650945699e-13,9.85050124004631e-12,"CWH43","80157"
"10446",219.611508022834,-2.15514857371228,0.316707114826939,1.2275318764327e-13,9.93490989853116e-12,"LRRN2","10446"
"150468",307.099882622849,1.84458089454876,0.272040736126643,1.36097899488811e-13,1.09768371598086e-11,"CKAP2L","150468"
"54657",109.330336858114,-2.3227419655583,0.348575836814511,1.39753148826138e-13,1.12327798137533e-11,"UGT1A4","54657"
"5502",49.2093423603666,-3.25715195178313,0.49169561670296,1.45171173562994e-13,1.16281611153946e-11,"PPP1R1A","5502"
"339230",479.44691833928,0.868209954051878,0.120244689508559,1.4791374248604e-13,1.18072651493394e-11,"CCDC137","339230"
"9099",179.890739508832,-1.95219531697672,0.289657160790849,1.48923035016079e-13,1.18472594648115e-11,"USP2","9099"
"64922",1538.57211410406,-2.12399755422987,0.321607250423138,1.54910679463603e-13,1.22816769646841e-11,"LRRC19","64922"
"7058",4003.53438443987,2.62582798984974,0.417063607859647,1.5736956209891e-13,1.23923213613631e-11,"THBS2","7058"
"55273",125.422613102534,-2.60804454605402,0.406666825706988,1.5731738331554e-13,1.23923213613631e-11,"TMEM100","55273"
"2491",401.350546034761,1.49059265737676,0.214879139798909,1.709973263208e-13,1.34201234990287e-11,"CENPI","2491"
"54579",109.64230625752,-2.22175401884996,0.331376185737594,1.72505688963158e-13,1.34930708189337e-11,"UGT1A5","54579"
"3977",1206.35915768107,-2.54824387297193,0.396845144208832,1.81747917554439e-13,1.41684354858743e-11,"LIFR","3977"
"388796",426.707961813933,1.46736191211005,0.211982626844591,1.92645001297413e-13,1.49678744508046e-11,"SNHG17","388796"
"124",54.4880739318151,-2.63465795527926,0.40652958911648,1.93357777533771e-13,1.49733436429723e-11,"ADH1A","124"
"54576",198.291297827274,-2.59839647824399,0.404964804489658,2.01489100951565e-13,1.5551355808212e-11,"UGT1A8","54576"
"5968",4886.33888969829,6.33545837188526,1.57923441258955,2.02425712200032e-13,1.55720822629391e-11,"REG1B","5968"
"2949",70.7762047980927,-2.26322687468867,0.340741958554648,2.04463300322653e-13,1.55925435927645e-11,"GSTM5","2949"
"4495",1807.65099509089,-2.68890494827827,0.430440543185417,2.04698543025695e-13,1.55925435927645e-11,"MT1G","4495"
"23140",5724.77451860532,-1.02060627202754,0.144184585518113,2.04364513672097e-13,1.55925435927645e-11,"ZZEF1","23140"
"257194",553.488379452945,-1.99310328903823,0.300457993679148,2.11984636328631e-13,1.60949507758438e-11,"NEGR1","257194"
"2919",1577.25262375018,3.19573223023461,0.550374550235809,2.23157497218442e-13,1.68882405930671e-11,"CXCL1","2919"
"1290",8677.44480350945,2.04031616932806,0.306213649584247,2.26785507499438e-13,1.71072601757424e-11,"COL5A2","1290"
"9378",393.575551565247,-3.40115265037627,0.58746250893971,2.35808515930779e-13,1.77305183800985e-11,"NRXN1","9378"
"401585",43.5114922209106,2.51558622154317,0.377776711602401,2.54580541175143e-13,1.90804431969499e-11,"LINC02595","401585"
"248",239.542431033366,-2.58996693157919,0.395814430511627,2.58292313844628e-13,1.92965882801424e-11,"ALPI","248"
"8406",264.856386785124,-2.13757320243737,0.324901123333253,2.61128834731167e-13,1.9446172551913e-11,"SRPX","8406"
"29953",150.200107975415,-2.3370373491102,0.359815570516385,2.63573629626643e-13,1.95657252642274e-11,"TRHDE","29953"
"596",1234.37061884338,-1.62688831036766,0.240585700175332,2.81850613427537e-13,2.08560506297856e-11,"BCL2","596"
"57863",196.355002338531,-2.85801392121436,0.466068778203865,2.83331428704495e-13,2.08992793407376e-11,"CADM3","57863"
"677839",73.4840481355452,2.68664078033349,0.421785108258503,2.8921750142595e-13,2.12661537562696e-11,"SNORA71C","677839"
"162514",198.051231741673,-1.86089658036135,0.277406214406635,2.94098132711687e-13,2.15570231930086e-11,"TRPV3","162514"
"4593",210.005535637471,-2.37239415661213,0.371261265278447,3.00249080135721e-13,2.19388896830204e-11,"MUSK","4593"
"284076",206.100168768371,-2.06080097570739,0.314705609016315,3.13986305633024e-13,2.28709587437505e-11,"TTLL6","284076"
"54659",106.873604915179,-2.30497743878574,0.352034860169919,3.16668866221568e-13,2.299450032012e-11,"UGT1A3","54659"
"9201",292.867947817022,-2.26870642518157,0.353298666383237,3.22043046823421e-13,2.33121160820097e-11,"DCLK1","9201"
"57520",343.758426619709,1.55748238024896,0.226946207854161,3.24253232000432e-13,2.33994383427185e-11,"HECW2","57520"
"762",1850.14647094138,-2.18777868069658,0.336406117154563,3.51948914429685e-13,2.53196828593874e-11,"CA4","762"
"6483",1105.48814860564,0.918009597575183,0.131595488146647,3.55337174224983e-13,2.54847821354158e-11,"ST3GAL2","6483"
"120071",273.556418017395,3.12586970189834,0.52885390931057,3.57958396100836e-13,2.55940253212098e-11,"LARGE2","120071"
"6659",2891.28529701414,1.68170931504523,0.251111911138977,3.64246376792239e-13,2.59639718551997e-11,"SOX4","6659"
"114822",531.272123975127,1.9108695532165,0.288022759985373,3.92566013512125e-13,2.78973207590065e-11,"RHPN1","114822"
"32",1672.27527967188,-1.58995939972315,0.235958696591182,4.00477680222811e-13,2.83730524264848e-11,"ACACB","32"
"340090",44.6882734158105,-2.10452213978865,0.313807838054385,4.06124491070273e-13,2.8685926552597e-11,"LOC340090","340090"
"100286986",110.104771707229,-1.96245088270304,0.296774692059059,4.25175268967698e-13,2.99408167503567e-11,"LOC100286986","100286986"
"79819",254.642965112068,-1.50202487250467,0.221723495066687,4.44506321510127e-13,3.12078248436131e-11,"DNAI4","79819"
"80781",3593.52840706645,1.26838319941999,0.183357487409428,4.54232492363822e-13,3.17949104039289e-11,"COL18A1","80781"
"6712",750.211930922478,1.92522041784603,0.295096866517449,4.80613449296725e-13,3.35407751187346e-11,"SPTBN2","6712"
"101927283",146.938046638613,1.73012812189743,0.258765281491637,5.03095691573783e-13,3.49007662943253e-11,"LOC101927283","101927283"
"3838",1713.43197856925,1.62104077017018,0.241937934839926,5.02914025075778e-13,3.49007662943253e-11,"KPNA2","3838"
"643382",152.894952540322,-1.50002561247645,0.220548820085705,5.21183809997931e-13,3.60482891016076e-11,"TMEM253","643382"
"9493",586.099508389638,1.5661773994831,0.232412479313286,5.26215197560715e-13,3.62886095856293e-11,"KIF23","9493"
"107986022",41.2906930869691,-2.67654808384998,0.418601139579565,5.40346369266953e-13,3.69352889186023e-11,NA,"107986022"
"114902",307.502622421169,1.37481324800202,0.20157499558479,5.39579198993775e-13,3.69352889186023e-11,"C1QTNF5","114902"
"83552",307.502622421169,1.37481324800202,0.20157499558479,5.39579198993775e-13,3.69352889186023e-11,"MFRP","83552"
"26777",88.6155609205526,2.16567838570088,0.329684804337608,5.45093385868287e-13,3.715082377545e-11,"SNORA71A","26777"
"221150",251.221568642769,1.7849580710081,0.268927091148907,5.57723163025128e-13,3.79007848599204e-11,"SKA3","221150"
"4017",1122.25436467034,1.81553434213425,0.275354005793388,5.78622327006825e-13,3.92067087796572e-11,"LOXL2","4017"
"101928646",30.1053580657698,1.92833609981804,0.285402652108884,5.80508712045564e-13,3.92205146929567e-11,"BMAL2-AS1","101928646"
"375759",76.3128517536249,1.80016178512612,0.268499269593746,6.30174949169115e-13,4.24530285843436e-11,"C9orf50","375759"
"443",140.894463059301,-2.98547002632788,0.499803280403902,6.48958965671471e-13,4.35924626248885e-11,"ASPA","443"
"26",3896.98914935384,-1.33710968438244,0.195821688552758,6.61122984580644e-13,4.42819415160639e-11,"AOC1","26"
"7474",1351.90060198063,2.07409450773678,0.320510279286141,6.87721965229544e-13,4.59315509671503e-11,"WNT5A","7474"
"3777",79.8220131052272,-2.48244706888337,0.389031360821686,6.89777543890357e-13,4.59372136301152e-11,"KCNK3","3777"
"100507420",56.8286060671577,1.75860629138743,0.261318909852542,7.17658705648531e-13,4.76578540454747e-11,"LINC01605","100507420"
"6799",215.097528148753,-2.57645188982065,0.424288730686286,7.19930628905966e-13,4.76729063328669e-11,"SULT1A2","6799"
"22822",2241.64180504362,2.15306647996972,0.338676688161901,7.54371525967921e-13,4.98120280418875e-11,"PHLDA1","22822"
"11004",750.434982849961,1.76761418220311,0.269877014209303,7.69183814359434e-13,5.06466257878645e-11,"KIF2C","11004"
"641364",95.4238057778328,2.2701361452798,0.354110790307543,7.72975089474736e-13,5.07528911565257e-11,"SLC7A11-AS1","641364"
"343",3307.88936467994,-4.26541067976015,0.801835039515403,8.2329333062722e-13,5.39048995606457e-11,"AQP8","343"
"6943",402.68776146295,-1.6054651561074,0.242896815809837,8.46495949836043e-13,5.5268834999239e-11,"TCF21","6943"
"4640",3157.41037946672,-1.659090888119,0.250894788589616,8.77482894070266e-13,5.71319798264911e-11,"MYO1A","4640"
"405753",298.521792599764,3.28261166983233,0.558936264217614,8.88362404206586e-13,5.7679218049168e-11,"DUOXA2","405753"
"286207",168.471486869581,1.38669873857653,0.206040246307545,9.21900620437213e-13,5.96905043382527e-11,"CFAP157","286207"
"85477",1118.51097564987,-2.12431061998469,0.333498557080345,9.34538036746693e-13,6.03411276967553e-11,"SCIN","85477"
"9837",667.562898554433,1.95043094143657,0.301042604849479,9.60044101847928e-13,6.18167623479927e-11,"GINS1","9837"
"1674",19264.4199458678,-3.39716228827351,0.642384188324611,9.72756919423723e-13,6.24627852199658e-11,"DES","1674"
"2775",219.895351379855,-1.89133331127429,0.292445467415666,9.93381170413403e-13,6.36118728054012e-11,"GNAO1","2775"
"432",27.6179234674637,1.72440078163162,0.255007639519211,1.00620639260324e-12,6.42566159046273e-11,"ASGR1","432"
"79799",1561.95025956592,-3.34343949825701,0.619880410599883,1.03387167091626e-12,6.58429365502381e-11,"UGT2A3","79799"
"2305",588.672565940799,1.4241199064005,0.213176142507135,1.05443997677935e-12,6.69698676260215e-11,"FOXM1","2305"
"23601",165.741202646907,3.63112574210733,0.653408859655039,1.10765864207734e-12,7.0158737196143e-11,"CLEC5A","23601"
"10085",1771.18080556353,-1.24112694448463,0.183776818040139,1.14146382692629e-12,7.21040117664631e-11,"EDIL3","10085"
"100170841",134.927524254564,2.63078278107107,0.424711346138771,1.15493554349255e-12,7.2757817792616e-11,"EPOP","100170841"
"80328",44.535098994525,3.09511293635399,0.494463560908942,1.17171396753792e-12,7.36158513998421e-11,"ULBP2","80328"
"577",155.841385710321,-2.60483129410098,0.426769137213939,1.19412816071009e-12,7.48224013386868e-11,"ADGRB3","577"
"54716",516.170419739878,3.39080051220708,0.615923055054173,1.260165025102e-12,7.87484894640818e-11,"SLC6A20","54716"
"202051",221.814091999988,-1.10267120900866,0.161823734300018,1.29132622308399e-12,8.04800078445578e-11,"SPATA24","202051"
"56920",250.31706193806,-0.981641217656277,0.143297369022782,1.3016381647487e-12,8.09063572856732e-11,"SEMA3G","56920"
"817",2904.14206960136,-0.804168744817523,0.116677448433294,1.36364827821444e-12,8.43110814771894e-11,"CAMK2D","817"
"10350",300.639082921062,-2.6592169597161,0.449777028830082,1.36263893566076e-12,8.43110814771894e-11,"ABCA9","10350"
